5,"5 Stars for a building that reminds you the craftsmanship that used to go into architecture and how much better it is when everyone gets to take a look inside.

Having started as a private members-only club, the Chicago Athletic Association was an &quot;escape from the city&quot; for folks around the time of the World&apos;s Fair. Seeing the potential of the space as an adaptive reuse project, it re-opened as a fully-restored hotel in the 2010s. In this new use, it&apos;s open for all to walk in- guest or not.

I wasn&apos;t a guest at the hotel, for example, but I went in to take in the beautiful interiors and head up to the cocktail bar upstairs. It&apos;s incredibly ornate and, again, open to anyone who wants a beautifully crafted cocktail. 

I look forward to staying in the hotel in the future, but for now, this building is on my must-visit list of Chicago!"
5,"I absolutely loved the architecture and vibe of this hotel! From the moment we pulled in, we were greeted and assisted with our bags. Check in was smooth and the room was designed with a lot of fun elements! Also, we pre ordered breakfast and scheduled it to arrive at 7:00am and it literally came at 7:00a on the dot! 

More than the wonderful amenities in the hotel, we picked it because of the location! It is literally across the street from cloud gate and the art museum! It was so convenient and made walking around the city so easy!

I would definitely stay there again and highly recommend you do as well!"
4,"This hotel is so cool!! I was super excited to be staying in a more boutique style hotel while out here for work. 

The rooftop bar is rated one of the best in the city and it does not disappoint. It is truly beautiful! The game room is super cool too and the library vibe in the hotel lobby is a perfect place to get work done while waiting on your room to be ready. 

Now for the cons: the room was really small and the elevators took FOREVER!"
3,"Very cool and well located hotel but two major flaws, especially for how pricey it is:

1) Thin walls and connecting doors. Someone on the phone next door felt like they were in my room.
2) Thin windows. It shouldn&apos;t be hard to fall asleep on a Monday night from City noises from the 19th floor."
5,"What a beautiful building and hotel. The architecture and design is just a dream, if you&apos;re into that sort of thing. Everything, from the lobby to rooms was just so beautiful. Walls a little thin if you have an exterior facing room - I was there during Mexican Independence Day celebration, and well, we couldn&apos;t sleep. :( It was SO LOUD. Fortunately it was just a couple days, and I was really tired, so I fell asleep eventually, and it&apos;s nothing the hotel could control anyway, so that&apos;s not their fault. 

Room Service is delicious. The room also had a full mini bar in the fridge, a safe, iron &amp; ironing board, terry robes too. Bath amenities provided by C.O. Bigelow, Black Pepper scent is universally masculine and feminine, I&apos;ll admit to being a Ross (from Friends) and taking as much as possible with me (lol, i totally dumped my stuff to get this home instead). 

Bed is soft and comfy, I could have used extra pillows but I didn&apos;t bother to call for them to be brought up. There&apos;s a desk and chair in the room, and no other table or chairs, so that made it a little awkward for room service food to be placed. 

I always had a bottle of water with me and the staff noted that my water was empty so they gave me a complimentary bottle on my nightstand. 

I enjoyed my stay and would come back if given the chance to visit Chicago again. My room had a view of the Bean too. Location is great next to Millennium Park."
5,"This is a must-stay hotel if you are visiting Chicago. It&apos;s directly across from the Bean and the park, and it also has a great restaurant and bar with Ana amazing view of the city. The bar inside has also great games and many people just come to hangout. The service was friendly and the history of the building is really cool to explore."
3,"This place is your standard typical bar in the downtown Chicago area. The space is beautiful and there are a lot of places to sit. 
It does get crowded fast. 
The drinks are the usual downtown Chicago expensive but they have a fairly good list. 
The service was good and efficient. 
It is generally a place a lot of people go after work for happy hour. 
You are going to run into a lot of employees from the businesses in the area. 
This is a place you want to get to by Uber, CTA, or walking - garage parking is super expensive and street parking is expensive too and it is difficult to find a spot to park on the street."
4,"We had our wedding here in 2004 and boy has it changed. Used to be this quite little old
Men&apos;s  club that needed business to stay alive. Now this is a hopping young hang out location with a bar in the pool. The lobby and ground lever was packed with young kids. Hotel rooms were small but loved the old hotel feel."
4,"Great place to grab a cocktail. Explore the architecture. The &quot;not very mini&quot; mini bar, full of local drink options. Rooms are unique though they can run NYC small. Service is good."
4,"A fun place to spend an afternoon. You can read or study with a nice cup of coffee in the second floor lobby, go to the rooftop to check out Cindy&apos;s, play bocci ball at the game room, and admire the ballrooms and their views of Millennium Park on the 8th floor."
